,,,
DMR,2,4000014,WWW-Spanish
DMR,2,4002041,NL-Noord
DMR,2,4002042,NL-Midden
DMR,2,4002043,NL-Zuid
DMR,2,4002044,NL-Oost
DMR,2,4002045,NL-Tech
DMR,2,4000204,Netherlands
DMR,2,4020612,BE-Waasland
DMR,2,4002061,BE-North
DMR,2,4002062,BE-South
DMR,2,4000206,Belgium
DMR,2,4020800,C4FM
DMR,2,4208357,Lorraine
DMR,2,4000208,France
,,,
DMR,2,4214002,Aragon
DMR,2,4214038,ALCOYANOS
DMR,2,4021404,Almeria
DMR,2,4002140,Multimode
DMR,2,4021410,Caceres
DMR,2,4021414,Cordoba
DMR,2,4021422,Huesca
DMR,2,4021428,Madrid
DMR,2,4021430,Murcia
DMR,2,4021431,Navarra
DMR,2,4021433,Asturias
DMR,2,4021437,Salamanca
DMR,2,4021463,REM
DMR,2,4021465,ADER
DMR,2,4021478,ELITE 
DMR,2,4002147,Regional-EA7
DMR,2,4021480,NAVARLIK
DMR,2,4021485,Pirineos
DMR,2,4021490,GRT
DMR,2,4002149,TEST
DMR,2,4000214,Spain
DMR,2,4022220,Italynet
DMR,2,4000222,Italia
DMR,2,4023414,North West
DMR,2,2351111,CQ-UK
DMR,2,4002356,Wales
DMR,2,4026254,DE-Kusel
DMR,2,4000262,Deutschland
DMR,2,4026403,DE-NK-Saar
DMR,2,4026421,C4FM-Hamburg
DMR,2,4302051,SSPDB
DMR,2,4003023,Canada
DMR,2,4311953,VARG
DMR,2,4031443,US-KEYWEST 
DMR,2,4033023,TG-23PSE
DMR,2,4037030,SKYNET
DMR,2,4004040,DMR-CHN
DMR,2,4044120,Japan
DMR,2,4070600,CRAS
DMR,2,4007144,Chiriqui
DMR,2,4007227,Argentina-Link
DMR,2,4007487,Uruguay
DMR,2,4008075,DE-RAMSES
DMR,2,4000091,World
DMR,2,4000987,Centro America
DMR,2,4009990,Parrot
